"line_value","X","Y","distance_to_grid"
1,114.7069206,-3.1290471,4095.60724267769
1,115.0769206,-3.1290471,237.019823384786
1,118.7869206,-3.1290471,584.201330786659
1,118.7969206,-3.1290471,366.440672804722
1,119.8369206,-3.1290471,407.408033381062
1,119.8469206,-3.1290471,96.8756082802421
1,119.8969206,-3.1290471,23.6670291686374
1,120.2069206,-3.1290471,11957.4206694442
1,120.2169206,-3.1290471,12295.5982533975
1,120.2269206,-3.1290471,12722.0009147591
1,120.2369206,-3.1290471,13228.0996996419
1,120.2469206,-3.1290471,13805.1323634869
1,120.2569206,-3.1290471,14444.6004099436
1,121.0969206,-3.1290471,81.2383161505176
1,128.2469206,-3.1290471,47638.9409955943
1,102.1969206,-3.1390471,109.767763985262
1,102.2069206,-3.1390471,427.976798410999
1,102.8169206,-3.1390471,14.5658443467444
1,104.6969206,-3.1390471,431.327970596615
1,104.8669206,-3.1390471,65.7229265621003
1,112.9169206,-3.1390471,41862.3436548228
1,112.9269206,-3.1390471,41908.3296032203
1,112.9369206,-3.1390471,41983.0761263843
1,114.5069206,-3.1390471,261.401588880629
1,114.6969206,-3.1390471,2570.84741877246
1,115.0769206,-3.1390471,297.245490706004
1,118.7969206,-3.1390471,282.009849046482
1,118.8069206,-3.1390471,382.329977433725
1,119.8169206,-3.1390471,672.651935138288
1,119.8269206,-3.1390471,147.386733093861
1,119.8369206,-3.1390471,627.019285322176
1,119.8969206,-3.1390471,4.58824896458289
1,120.1769206,-3.1390471,11949.1957577146
1,120.1869206,-3.1390471,12683.4496879685
1,120.1969206,-3.1390471,12811.7214062088
1,120.2469206,-3.1390471,14747.1202576084
1,121.0969206,-3.1390471,338.980385835623
1,128.2469206,-3.1390471,46548.9962587075
1,102.2069206,-3.1490471,537.674717926983
1,102.2169206,-3.1490471,1.16886790956393
1,102.2269206,-3.1490471,544.983987111122
1,102.8169206,-3.1490471,218.723143974641
1,102.8269206,-3.1490471,699.035721541936
1,104.6969206,-3.1490471,250.33346884227
1,104.8669206,-3.1490471,299.645956136008
1,112.9369206,-3.1490471,43092.0387524161
1,112.9469206,-3.1490471,43185.0242159585
1,114.5069206,-3.1490471,372.365652520493
1,114.5169206,-3.1490471,546.217777040867
1,114.6969206,-3.1490471,1661.84514918659
1,115.0769206,-3.1490471,361.587497524256
1,118.8069206,-3.1490471,334.938308022748
1,118.8169206,-3.1490471,431.329644170941
1,119.8169206,-3.1490471,17.1081625369396
1,119.8969206,-3.1490471,40.0096674981934
1,120.1069206,-3.1490471,7616.18939837347
1,120.1169206,-3.1490471,8198.43016825995
1,120.1269206,-3.1490471,8865.60100924006
1,120.1369206,-3.1490471,9544.42817331251
1,120.1469206,-3.1490471,10275.467127629
1,120.1569206,-3.1490471,11069.7744050417
1,120.1669206,-3.1490471,11914.7031526784
1,120.2469206,-3.1490471,15711.343072752
1,121.0869206,-3.1490471,317.252988335707
1,128.2569206,-3.1490471,45245.4861719922
1,102.2269206,-3.1590471,421.828157805529
1,102.2369206,-3.1590471,127.614098158961
1,102.2469206,-3.1590471,676.56902870884
1,102.8269206,-3.1590471,75.1255081661719
1,104.6969206,-3.1590471,69.8866518665832
1,104.8569206,-3.1590471,547.509674283939
1,104.8669206,-3.1590471,537.748374891279
1,112.9469206,-3.1590471,44291.9250562995
1,112.9569206,-3.1590471,44410.0544574657
1,112.9669206,-3.1590471,44555.5553365107
1,114.5169206,-3.1590471,393.989219203085
1,114.6869206,-3.1590471,90.5369952516985
1,115.0769206,-3.1590471,422.514688695186
1,118.8169206,-3.1590471,535.885907730609
1,118.8269206,-3.1590471,271.203754818691
1,119.7869206,-3.1590471,645.778951122033
1,119.7969206,-3.1590471,237.659941168914
1,119.8069206,-3.1590471,172.555353723522
1,119.8969206,-3.1590471,82.6572387542866
1,120.0969206,-3.1590471,8211.98115862416
1,120.1069206,-3.1590471,8612.71946713699
1,120.2469206,-3.1590471,16693.9484648007
1,121.0869206,-3.1590471,165.389969990364
1,128.2569206,-3.1590471,44152.4665695821
1,102.2469206,-3.1690471,315.417590494719
1,102.2569206,-3.1690471,17.6302585470738
1,102.2669206,-3.1690471,346.762493159154
1,102.8269206,-3.1690471,554.154747534676
1,102.8369206,-3.1690471,362.242064299394
1,104.6869206,-3.1690471,340.896811542417
1,104.6969206,-3.1690471,555.604593285781
1,104.8569206,-3.1690471,311.72704977492
1,112.9669206,-3.1690471,45656.3081438298
1,112.9769206,-3.1690471,45824.7658811315
1,114.5169206,-3.1690471,387.855084227837
1,114.6769206,-3.1690471,237.123959466264
1,114.6869206,-3.1690471,662.88628674598
1,115.0769206,-3.1690471,484.979100873257
1,118.8269206,-3.1690471,449.40868089431
1,118.8369206,-3.1690471,627.424238108868
1,119.7669206,-3.1690471,393.182183943623
1,119.7769206,-3.1690471,38.0728763301289
1,119.7869206,-3.1690471,388.318440181726
1,119.8969206,-3.1690471,16.0845139520696
1,120.0969206,-3.1690471,9278.04745590757
1,120.2469206,-3.1690471,17691.8737978632
1,121.0869206,-3.1690471,38.6358391587769
1,128.2569206,-3.1690471,43060.4163722524
1,102.2669206,-3.1790471,649.315487479537
1,102.2769206,-3.1790471,82.0664588850168
1,102.2869206,-3.1790471,488.640213748554
1,102.8369206,-3.1790471,259.698965078827
1,104.6769206,-3.1790471,579.276516477574
1,104.6869206,-3.1790471,316.657324372518
1,104.8569206,-3.1790471,82.220005832758
1,112.9769206,-3.1790471,46922.0934806198
1,114.5169206,-3.1790471,400.333325572889
1,114.6669206,-3.1790471,501.315883933505
1,114.6769206,-3.1790471,406.302149987829
1,115.0669206,-3.1790471,378.439324381435
1,115.0769206,-3.1790471,563.259842412499
1,118.8269206,-3.1790471,372.079792224372
1,119.7569206,-3.1790471,121.459006822151
1,119.7669206,-3.1790471,630.122547151932
1,119.7969206,-3.1790471,1830.13952670621
1,119.8069206,-3.1790471,2239.09040824419
1,119.8169206,-3.1790471,2646.33850834318
1,119.8969206,-3.1790471,480.277966068258
1,120.0769206,-3.1790471,10008.1986092877
1,120.0869206,-3.1790471,10145.1402534798
1,120.2569206,-3.1790471,19179.5123796374
1,121.0869206,-3.1790471,185.368737962496
1,128.2669206,-3.1790471,41766.3519802015
1,102.2869206,-3.1890471,466.543799219616
1,102.2969206,-3.1890471,108.230839010598
1,102.8369206,-3.1890471,523.187456519561
1,102.8469206,-3.1890471,570.556416642983
1,104.5869206,-3.1890471,502.007112669684
1,104.5969206,-3.1890471,179.790337195992
1,104.6069206,-3.1890471,310.532344659721
1,104.6769206,-3.1890471,75.397647455001
1,104.8569206,-3.1890471,156.375541933695
1,112.9669206,-3.1890471,47859.3669527208
1,112.9769206,-3.1890471,48020.0938577984
1,114.5169206,-3.1890471,414.582075196704
1,114.6569206,-3.1890471,373.008135899433
1,114.6669206,-3.1890471,284.893984893909
1,115.0569206,-3.1890471,653.080051098855
1,115.0669206,-3.1890471,256.967725639235
1,118.8369206,-3.1890471,220.6065178577
1,119.7469206,-3.1890471,182.915243435872
1,119.7569206,-3.1890471,462.274084410484
1,119.7769206,-3.1890471,2018.6543192876
1,119.7869206,-3.1890471,2443.13332624309
1,119.7969206,-3.1890471,2858.00304559879
1,119.8269206,-3.1890471,4119.25104597796
1,119.8369206,-3.1890471,4753.75102954155
1,119.8469206,-3.1890471,4990.45322682043
1,119.8569206,-3.1890471,3882.51431511414
1,119.8669206,-3.1890471,2774.62730733437
1,119.8769206,-3.1890471,1666.8606445073
1,119.8869206,-3.1890471,559.093263959813
1,119.8969206,-3.1890471,548.674834054095
1,119.9969206,-3.1890471,11234.0012443392
1,120.0069206,-3.1890471,11984.4068515203
1,120.0169206,-3.1890471,11670.2131447677
1,120.0269206,-3.1890471,11444.0622604153
1,120.0369206,-3.1890471,11301.5812477165
1,120.0469206,-3.1890471,11166.7364232689
1,120.0569206,-3.1890471,11045.6151692178
1,120.0669206,-3.1890471,11023.1064201941
1,120.0769206,-3.1890471,11111.7594016998
1,120.2569206,-3.1890471,20177.0598368211
1,121.0769206,-3.1890471,526.261436472524
1,121.0869206,-3.1890471,452.670272593074
1,128.2669206,-3.1890471,40671.0366301392
1,128.2769206,-3.1890471,40491.9052422885
1,128.8769206,-3.1890471,72207.3064311295
1,128.9169206,-3.1890471,75939.317741429
1,128.9269206,-3.1890471,76883.7897598498
1,128.9369206,-3.1890471,77832.6319431382
1,128.9469206,-3.1890471,78785.6863973076
1,128.9569206,-3.1890471,79742.8020922185
1,128.9669206,-3.1890471,80703.834533752
1,128.9769206,-3.1890471,81668.6454514619
1,102.3069206,-3.1990471,235.536878416992
1,102.3169206,-3.1990471,548.457803796965
1,102.8469206,-3.1990471,378.764841820445
1,104.5569206,-3.1990471,414.94509457747
1,104.5669206,-3.1990471,92.4155224474191
1,104.5769206,-3.1990471,234.441900945906
1,104.5869206,-3.1990471,560.426930066105
1,104.6169206,-3.1990471,350.477908942682
1,104.6269206,-3.1990471,31.2515349386978
1,104.6369206,-3.1990471,414.324989403649
1,104.6669206,-3.1990471,147.849015315967
1,104.6769206,-3.1990471,732.727089343767
1,104.8569206,-3.1990471,293.212754778822
1,112.9569206,-3.1990471,48829.2379678368
1,112.9669206,-3.1990471,48961.6030673686
1,114.5169206,-3.1990471,426.598033098325
1,114.6469206,-3.1990471,187.001072293299
1,114.6569206,-3.1990471,521.944277707288
1,115.0569206,-3.1990471,30.0502064278752
1,118.8369206,-3.1990471,159.19621584599
1,119.7569206,-3.1990471,1409.81835444636
1,119.7669206,-3.1990471,2007.2671901697
1,119.8769206,-3.1990471,1598.81941330636
1,119.8869206,-3.1990471,489.799868122457
1,119.9569206,-3.1990471,7268.68243175697
1,119.9669206,-3.1990471,8376.31561634437
1,119.9769206,-3.1990471,9429.78309446719
1,119.9869206,-3.1990471,10468.9498195989
1,119.9969206,-3.1990471,11521.3825533187
1,120.2569206,-3.1990471,20852.0309807312
1,121.0769206,-3.1990471,124.636242731969
1,128.2769206,-3.1990471,39392.5433161325
1,128.8569206,-3.1990471,69743.725104253
1,128.9769206,-3.1990471,81127.5115283047
1,128.9869206,-3.1990471,82102.3421061197
1,102.3169206,-3.2090471,222.837782746213
1,102.8469206,-3.2090471,187.468615803276
1,104.5169206,-3.2090471,549.629243619157
1,104.5269206,-3.2090471,323.550023866657
1,104.5369206,-3.2090471,0.903401807337528
1,104.5469206,-3.2090471,323.789024093205
1,104.6369206,-3.2090471,633.250830304267
1,104.6469206,-3.2090471,250.21671321515
1,104.6569206,-3.2090471,180.679863165756
1,104.8569206,-3.2090471,355.071126304173
1,112.9369206,-3.2090471,49745.7220720401
1,112.9469206,-3.2090471,49829.8024759242
1,114.5169206,-3.2090471,437.414126287301
1,114.6369206,-3.2090471,322.161845524517
1,114.6469206,-3.2090471,526.595391993028
1,115.0569206,-3.2090471,413.523566772709
1,118.8369206,-3.2090471,386.840204876951
1,119.8869206,-3.2090471,412.389349412107
1,119.8969206,-3.2090471,695.446416491358
1,119.9069206,-3.2090471,1803.28289087082
1,119.9469206,-3.2090471,6234.91514116269
1,119.9569206,-3.2090471,7342.89347860129
1,120.2569206,-3.2090471,19834.4838633668
1,121.0669206,-3.2090471,44.0250359331823
1,127.0869206,-3.2090471,129050.953809563
1,128.2869206,-3.2090471,38135.9299363041
1,128.8569206,-3.2090471,69128.8220293908
1,128.9969206,-3.2090471,82563.6440789561
1,102.3169206,-3.2190471,497.784054911819
1,102.3269206,-3.2190471,158.615925154588
1,102.3369206,-3.2190471,819.023540214379
1,102.8469206,-3.2190471,7.66743739563427
1,104.4469206,-3.2190471,478.024195700295
1,104.4569206,-3.2190471,329.676092383348
1,104.4669206,-3.2190471,183.046438666513
1,104.4769206,-3.2190471,36.1697885271247
1,104.4869206,-3.2190471,110.337727670348
1,104.4969206,-3.2190471,256.85626686768
1,104.5069206,-3.2190471,404.187482561998
1,104.5169206,-3.2190471,552.941196422031
1,104.8569206,-3.2190471,412.419124863359
1,112.9269206,-3.2190471,50792.9716883214
1,112.9369206,-3.2190471,50855.1284118543
1,114.5169206,-3.2190471,452.451324842471
1,114.6269206,-3.2190471,457.864430268519
1,114.6369206,-3.2190471,392.11730611493
1,115.0469206,-3.2190471,374.300938045038
1,118.8369206,-3.2190471,153.348984792731
1,119.8869206,-3.2190471,341.691019654744
1,119.9169206,-3.2190471,2982.18284115481
1,119.9269206,-3.2190471,4090.14493000848
1,119.9369206,-3.2190471,5198.11277231482
1,119.9469206,-3.2190471,6306.08130302187
1,120.2569206,-3.2190471,18827.6172940361
1,121.0569206,-3.2190471,218.936054190286
1,127.0769206,-3.2190471,129652.230295512
1,127.0869206,-3.2190471,128624.537955997
1,128.2969206,-3.2190471,36894.4055896495
1,128.8469206,-3.2190471,67591.5053443896
1,128.9969206,-3.2190471,82058.5344902894
1,129.0069206,-3.2190471,83052.0908709925
1,102.3369206,-3.2290471,214.578968746638
1,102.3469206,-3.2290471,421.612981634984
1,102.8469206,-3.2290471,438.063039685415
1,102.8569206,-3.2290471,569.437524090653
1,104.4369206,-3.2290471,52.1110547453296
1,104.8569206,-3.2290471,484.639592592196
1,112.9069206,-3.2290471,51853.3347117322
1,112.9169206,-3.2290471,51866.6961661521
1,112.9269206,-3.2290471,51903.8160762233
1,114.5169206,-3.2290471,462.913202278948
1,114.5869206,-3.2290471,525.791993882317
1,114.5969206,-3.2290471,281.911393223948
1,114.6069206,-3.2290471,139.09089645106
1,114.6169206,-3.2290471,146.454081802493
1,114.6269206,-3.2290471,256.658656234349
1,115.0469206,-3.2290471,97.242557526848
1,118.8369206,-3.2290471,23.4781829605202
1,119.8869206,-3.2290471,269.602798985459
1,120.2569206,-3.2290471,17833.2404389924
1,120.2669206,-3.2290471,17350.7949743954
1,121.0569206,-3.2290471,8.82176142784659
1,127.0569206,-3.2290471,131303.230077531
1,127.0669206,-3.2290471,130269.658890207
1,127.0769206,-3.2290471,129237.354359466
1,128.2969206,-3.2290471,35789.7089660735
1,128.3069206,-3.2290471,35678.2023066475
1,128.8369206,-3.2290471,66055.5566729495
1,128.8469206,-3.2290471,66992.1944454466
1,128.9969206,-3.2290471,81565.4559400207
1,102.3469206,-3.2390471,484.913189497223
1,102.3569206,-3.2390471,157.705870549717
1,102.8569206,-3.2390471,55.859144364316
1,102.8669206,-3.2390471,439.932272153326
1,102.8769206,-3.2390471,838.286856829248
1,104.4269206,-3.2390471,286.144374548774
1,104.8469206,-3.2390471,566.576969114246
1,104.8569206,-3.2390471,542.530106892224
1,112.8969206,-3.2390471,52975.4814157793
1,112.9069206,-3.2390471,52965.2847648094
1,114.5169206,-3.2390471,440.934493803582
1,114.5269206,-3.2390471,195.540017640567
1,114.5369206,-3.2390471,47.1007059425997
1,114.5469206,-3.2390471,242.091388444397
1,114.5569206,-3.2390471,326.831371120129
1,114.5669206,-3.2390471,324.165038535135
1,114.5769206,-3.2390471,424.006866276083
1,114.5869206,-3.2390471,574.554536245183
1,114.6269206,-3.2390471,1091.44981751694
1,114.6369206,-3.2390471,1822.28956447179
1,114.6469206,-3.2390471,2673.38390977758
1,115.0469206,-3.2390471,164.282538914409
1,116.0869206,-3.2390471,11541.7328631836
1,116.0969206,-3.2390471,10604.0170649072
1,116.1069206,-3.2390471,9702.76267646553
1,118.8369206,-3.2390471,344.900270729255
1,118.8469206,-3.2390471,693.986178477274
1,119.8869206,-3.2390471,200.537684152785
1,120.2669206,-3.2390471,16342.2280101436
1,121.0469206,-3.2390471,577.925639703066
1,121.0569206,-3.2390471,246.109002419661
1,127.0469206,-3.2390471,131940.947155902
1,128.3069206,-3.2390471,34570.4089474014
1,128.8069206,-3.2390471,62657.8256814013
1,128.8169206,-3.2390471,63587.0520131398
1,128.8269206,-3.2390471,64521.3226503397
1,128.8369206,-3.2390471,65461.0812857932
1,128.9969206,-3.2390471,81084.6279119853
1,102.3669206,-3.2490471,82.908980472919
1,102.8469206,-3.2490471,601.020670431261
1,102.8569206,-3.2490471,437.617841122704
1,102.8669206,-3.2490471,598.537585850709
1,102.8769206,-3.2490471,197.016785459729
1,102.8869206,-3.2490471,195.583667420761
1,102.8969206,-3.2490471,552.952420301914
1,102.9069206,-3.2490471,614.247371041177
1,102.9169206,-3.2490471,660.844213793719
1,102.9269206,-3.2490471,717.665377264482
1,103.0069206,-3.2490471,152.683366728092
1,103.0169206,-3.2490471,439.970666328632
1,103.0269206,-3.2490471,132.087489364029
1,103.0369206,-3.2490471,173.213462653919
1,103.0469206,-3.2490471,477.708513147126
1,104.4169206,-3.2490471,621.075765539188
1,104.4269206,-3.2490471,312.750730979176
1,104.8469206,-3.2490471,511.210052375645
1,112.8869206,-3.2490471,54119.9948892799
1,112.8969206,-3.2490471,54087.2217873205
1,114.5169206,-3.2490471,457.384494181977
1,114.6469206,-3.2490471,3388.07156981156
1,114.6569206,-3.2490471,4239.77282762232
1,115.0469206,-3.2490471,417.336070011564
1,116.0669206,-3.2490471,13042.3013642245
1,116.0769206,-3.2490471,12018.1803960323
1,116.0869206,-3.2490471,11010.7454501106
1,116.1069206,-3.2490471,9067.24348871677
1,118.8469206,-3.2490471,532.404828060625
1,119.8769206,-3.2490471,627.944335303154
1,119.8869206,-3.2490471,177.186789930613
1,120.2669206,-3.2490471,15347.9515086518
1,121.0369206,-3.2490471,528.382497415732
1,121.0469206,-3.2490471,255.467011784331
1,127.0269206,-3.2490471,133637.419736333
1,127.0369206,-3.2490471,132594.19168316
1,128.3069206,-3.2490471,33462.8913823249
1,128.3169206,-3.2490471,33380.5375396
1,128.7869206,-3.2490471,60192.8550298651
1,128.7969206,-3.2490471,61119.6491953173
1,128.8069206,-3.2490471,62051.4508404578
1,128.9969206,-3.2490471,80616.2696076851
1,102.3669206,-3.2590471,846.125989118638
1,102.3769206,-3.2590471,62.997457941857
1,102.8469206,-3.2590471,492.239953830702
1,102.8569206,-3.2590471,608.895346751938
1,102.8969206,-3.2590471,557.004406512631
1,102.9069206,-3.2590471,495.647897721095
1,102.9169206,-3.2590471,449.257434873752
1,102.9269206,-3.2590471,393.013768967471
1,102.9369206,-3.2590471,260.747447641384
1,102.9469206,-3.2590471,129.289570011503
1,102.9569206,-3.2590471,2.82460095141038
1,102.9669206,-3.2590471,128.814786671139
1,102.9769206,-3.2590471,268.954900170066
1,102.9869206,-3.2590471,389.785982576557
1,102.9969206,-3.2590471,114.3772023075
1,103.0069206,-3.2590471,755.765763308615
1,103.0169206,-3.2590471,1396.69976088708
1,103.0269206,-3.2590471,1199.12532943916
1,103.0369206,-3.2590471,895.89394595182
1,103.0469206,-3.2590471,582.470710135472
1,103.0569206,-3.2590471,246.305669229293
1,104.4169206,-3.2590471,22.3650435820026
1,104.8469206,-3.2590471,450.900435922371
1,112.8669206,-3.2590471,55362.1099173613
1,112.8769206,-3.2590471,55285.4854160277
1,112.8869206,-3.2590471,55231.0837564805
1,114.5169206,-3.2590471,67.2279583859642
1,114.6569206,-3.2590471,4953.97301025964
1,114.6669206,-3.2590471,5805.79353910104
1,114.6769206,-3.2590471,6653.38027139889
1,115.0369206,-3.2590471,390.135125450567
1,116.0669206,-3.2590471,12672.4889938557
1,118.8469206,-3.2590471,372.649089000546
1,119.8669206,-3.2590471,701.137809929499
1,119.8769206,-3.2590471,122.020063914129
1,120.2669206,-3.2590471,14370.9319034195
1,121.0269206,-3.2590471,375.188045929644
1,121.0369206,-3.2590471,181.691462047496
1,127.0169206,-3.2590471,134309.931896438
1,127.0269206,-3.2590471,133262.734967049
1,128.3169206,-3.2590471,32270.4994925262
1,128.7769206,-3.2590471,58653.1567747265
1,128.7869206,-3.2590471,59582.7009625513
1,128.9969206,-3.2590471,80160.5995998354
1,102.3769206,-3.2690471,575.145327954828
1,102.3869206,-3.2690471,330.010990068932
1,102.8569206,-3.2690471,312.29810357906
1,102.9969206,-3.2690471,1054.19274236934
1,103.0069206,-3.2690471,1663.69035805405
1,103.0369206,-3.2690471,1965.44583970712
1,103.0469206,-3.2690471,1177.53979884697
1,103.0569206,-3.2690471,132.610073044764
1,104.4069206,-3.2690471,359.129832050894
1,104.4169206,-3.2690471,576.347380356505
1,104.8469206,-3.2690471,379.036402940519
1,112.8469206,-3.2690471,56685.8819592946
1,112.8569206,-3.2690471,56567.4726256409
1,112.8669206,-3.2690471,56470.6535623216
1,114.5269206,-3.2690471,29.5047466673576
1,114.6769206,-3.2690471,7369.2253982834
1,114.6869206,-3.2690471,8218.51556345819
1,115.0369206,-3.2690471,125.904589824318
1,116.0669206,-3.2690471,12391.7390566653
1,116.1069206,-3.2690471,8104.69068466136
1,118.8469206,-3.2690471,199.809237928902
1,119.8469206,-3.2690471,503.608675973028
1,119.8569206,-3.2690471,35.61629779322
1,119.8669206,-3.2690471,307.272501610273
1,120.2669206,-3.2690471,13414.940220437
1,120.2769206,-3.2690471,12862.7951260065
1,121.0169206,-3.2690471,11.1728657181128
1,121.0269206,-3.2690471,617.795892325261
1,127.0169206,-3.2690471,133946.347585225
1,128.3269206,-3.2690471,31111.7707621831
1,128.7669206,-3.2690471,57115.1905806045
1,128.9969206,-3.2690471,79717.8354690075
1,102.3869206,-3.2790471,338.26241545169
1,102.3969206,-3.2790471,383.506408688934
1,102.8569206,-3.2790471,152.184181872652
1,103.0569206,-3.2790471,514.199832243643
1,103.0669206,-3.2790471,519.663538855123
1,104.4069206,-3.2790471,239.073093245143
1,104.8469206,-3.2790471,325.453373308082
1,112.8269206,-3.2790471,58085.7259818603
1,112.8369206,-3.2790471,57927.6226397599
1,112.8469206,-3.2790471,57790.426127167
1,114.5369206,-3.2790471,393.828947521445
1,114.5469206,-3.2790471,351.859211783147
1,114.5569206,-3.2790471,531.859937393246
1,114.6869206,-3.2790471,8932.93534985435
1,114.6969206,-3.2790471,9783.64099238065
1,115.0269206,-3.2790471,625.438971420785
1,115.0369206,-3.2790471,307.416714223031
1,116.0569206,-3.2790471,13308.6523035583
1,118.8469206,-3.2790471,409.113920844539
1,118.8569206,-3.2790471,489.987921706263
1,119.8369206,-3.2790471,610.479797678938
1,119.8469206,-3.2790471,224.024804032963
1,120.2769206,-3.2790471,11889.5521858247
1,120.9969206,-3.2790471,686.516766522813
1,121.0069206,-3.2790471,63.5394449946749
1,127.0069206,-3.2790471,134644.799662078
1,128.3269206,-3.2790471,30000.2150373744
1,128.3369206,-3.2790471,29990.606054514
1,128.9869206,-3.2790471,78262.6670035177
1,128.9969206,-3.2790471,79288.1934239569
1,102.3969206,-3.2890471,450.813638989011
1,102.4069206,-3.2890471,274.839822521514
1,102.8469206,-3.2890471,478.565065467286
1,102.8569206,-3.2890471,34.1799078895923
1,103.0669206,-3.2890471,136.829462175528
1,104.3969206,-3.2890471,98.3415503920498
1,104.8469206,-3.2890471,269.558438889811
1,112.8069206,-3.2890471,59556.2757425864
1,112.8169206,-3.2890471,59360.5604094877
1,112.8269206,-3.2890471,59185.0339692921
1,114.5469206,-3.2890471,242.175549815756
1,114.6969206,-3.2890471,9889.36677933866
1,115.0269206,-3.2890471,12.8302006411336
1,116.0369206,-3.2890471,15449.2842647342
1,116.0469206,-3.2890471,14339.5355683608
1,116.0569206,-3.2890471,13229.8487516511
1,116.1769206,-3.2890471,369.313358623743
1,118.8569206,-3.2890471,73.391971554547
1,119.8269206,-3.2890471,586.656088351025
1,119.8369206,-3.2890471,183.269423719879
1,120.2769206,-3.2890471,10942.7726506717
1,120.9969206,-3.2890471,62.2848523850384
1,126.9969206,-3.2890471,135357.861134176
1,127.0069206,-3.2890471,134300.522898679
1,128.3369206,-3.2890471,28878.711014634
1,128.9869206,-3.2890471,77840.8876733158
1,102.4069206,-3.2990471,566.341903967178
1,102.4169206,-3.2990471,159.872144576475
1,102.8369206,-3.2990471,374.793834541236
1,102.8469206,-3.2990471,476.086934152345
1,103.0669206,-3.2990471,248.494400792742
1,104.3869206,-3.2990471,496.555045560841
1,104.3969206,-3.2990471,500.383989011439
1,104.8469206,-3.2990471,515.733638545948
1,104.8569206,-3.2990471,503.942874505068
1,112.7869206,-3.2990471,61092.4232828726
1,112.7969206,-3.2990471,60861.1425990838
1,112.8069206,-3.2990471,60649.3125511708
1,114.5469206,-3.2990471,482.40377108588
1,114.5569206,-3.2990471,557.777818362366
1,114.6969206,-3.2990471,9299.45933368092
1,114.7069206,-3.2990471,10133.489815501
1,115.0169206,-3.2990471,329.670531878637
1,115.0269206,-3.2990471,600.702707338685
1,116.0069206,-3.2990471,18405.2413396971
1,116.0169206,-3.2990471,17412.6935236248
1,116.0269206,-3.2990471,16435.1873531779
1,116.1769206,-3.2990471,389.881407444017
1,116.1869206,-3.2990471,308.864998810742
1,118.8569206,-3.2990471,544.299543936275
1,118.8669206,-3.2990471,538.316240824904
1,119.8269206,-3.2990471,45.9198294570477
1,120.2769206,-3.2990471,10029.9533781638
1,120.2869206,-3.2990471,9410.40815711274
1,120.9869206,-3.2990471,111.379558115248
1,126.9969206,-3.2990471,135024.547820388
1,128.3469206,-3.2990471,27800.7900129206
1,128.7269206,-3.2990471,51574.3514544277
1,128.7369206,-3.2990471,52511.1214642735
1,128.9869206,-3.2990471,77432.7792684022
1,102.4169206,-3.3090471,680.582359608853
1,102.4269206,-3.3090471,44.6294589535113
1,102.8369206,-3.3090471,91.5095907100484
1,103.0669206,-3.3090471,195.248541137249
1,104.3869206,-3.3090471,128.911388685292
1,104.8569206,-3.3090471,52.713652020961
1,112.7669206,-3.3090471,62689.3442698416
1,112.7769206,-3.3090471,62424.4889399367
1,112.7869206,-3.3090471,62178.3376178327
1,114.5569206,-3.3090471,501.604045075455
1,114.5669206,-3.3090471,155.999247705077
1,114.5769206,-3.3090471,565.062214924543
1,114.7069206,-3.3090471,9403.49460440605
1,114.7169206,-3.3090471,10246.0961371287
1,115.0169206,-3.3090471,284.108708560764
1,115.9969206,-3.3090471,17523.8041830924
1,116.0069206,-3.3090471,17527.7734936034
1,116.1869206,-3.3090471,572.487220080434
1,116.1969206,-3.3090471,451.229014860992
1,118.8569206,-3.3090471,543.729431467547
1,118.8669206,-3.3090471,556.108006688088
1,119.8169206,-3.3090471,489.537588116117
1,119.8269206,-3.3090471,543.421779238337
1,120.2869206,-3.3090471,8478.47065960937
1,120.2969206,-3.3090471,7893.34394463589
1,120.9769206,-3.3090471,276.127910467183
1,120.9869206,-3.3090471,578.588067474735
1,126.9869206,-3.3090471,135762.870093295
1,126.9969206,-3.3090471,134699.587934311
1,128.3469206,-3.3090471,26690.3193014023
1,128.7169206,-3.3090471,50040.1171436437
1,128.7269206,-3.3090471,50980.9027935768
1,102.4369206,-3.3190471,213.922368363816
1,102.8369206,-3.3190471,10.9413650260303
1,103.0669206,-3.3190471,115.430492572425
1,104.3869206,-3.3190471,239.583197053128
1,104.8569206,-3.3190471,395.140356231766
1,104.8669206,-3.3190471,619.476981494191
1,112.7469206,-3.3190471,64342.5116214061
1,112.7569206,-3.3190471,64046.0011980958
1,112.7669206,-3.3190471,63767.4496017411
1,114.5669206,-3.3190471,181.164486062472
1,114.7169206,-3.3190471,9523.19799082537
1,114.9869206,-3.3190471,391.505401369516
1,114.9969206,-3.3190471,37.0861341783921
1,115.0069206,-3.3190471,364.910908444193
1,115.9969206,-3.3190471,16412.3217648683
1,116.1869206,-3.3190471,528.231565603552
1,116.1969206,-3.3190471,424.139657570116
1,118.8569206,-3.3190471,588.038661168232
1,118.8669206,-3.3190471,515.357212881954
1,119.8169206,-3.3190471,409.85574081484
1,120.2969206,-3.3190471,6935.88701377053
1,120.3069206,-3.3190471,6402.4596602978
1,120.9669206,-3.3190471,460.487232683983
1,120.9769206,-3.3190471,417.973440868743
1,126.9869206,-3.3190471,135448.79806361
1,128.3569206,-3.3190471,25664.8942438823
1,128.7069206,-3.3190471,48508.2643408244
1,128.7169206,-3.3190471,49453.2694638283
1,102.4369206,-3.3290471,207.48625810983
1,102.8269206,-3.3290471,578.757808643476
